GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
1500000US080310029021,080310029021,"Block Group 1, Census Tract 29.02, Denver County, Colorado",1960,222,977,179,48,29,62,50,0,12,0,12,11,13,0,12,0,12,35,40,60,56,205,155,101,36,72,39,118,83,60,33,34,27,20,21,39,36,29,26,40,26,35,27,0,12,0,12,8,13,983,170,60,33,56,40,19,21,0,12,0,12,0,12,0,12,96,101,108,63,132,65,80,53,64,35,35,32,50,42,95,62,0,12,39,30,50,39,49,43,16,17,8,12,18,28,8,12
1500000US080310029022,080310029022,"Block Group 2, Census Tract 29.02, Denver County, Colorado",1365,198,692,139,45,30,42,31,21,22,10,15,0,12,0,12,0,12,0,12,61,41,45,29,98,48,79,46,78,48,25,28,80,35,0,12,27,23,10,16,11,16,10,16,19,20,31,27,0,12,673,100,47,31,35,29,24,25,0,12,8,12,0,12,0,12,8,13,80,73,69,36,67,34,91,41,40,32,74,36,30,27,19,22,19,21,19,20,16,26,9,13,9,13,9,13,0,12
1500000US080310029023,080310029023,"Block Group 3, Census Tract 29.02, Denver County, Colorado",1062,169,553,133,10,16,38,34,0,12,0,12,0,12,0,12,0,12,8,12,117,104,24,22,120,58,75,44,44,47,46,49,17,19,8,13,8,13,17,18,9,14,12,19,0,12,0,12,0,12,509,98,37,28,38,27,10,17,0,12,0,12,27,42,0,12,0,12,47,46,93,50,63,34,48,36,10,16,62,44,0,12,25,22,22,24,0,12,27,24,0,12,0,12,0,12,0,12
1500000US080310030011,080310030011,"Block Group 1, Census Tract 30.01, Denver County, Colorado",891,221,357,109,0,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12,34,40,64,52,71,66,20,31,20,32,0,12,43,38,0,12,0,12,39,40,27,29,14,22,0,12,13,20,0,12,534,137,109,82,18,28,0,12,0,12,0,12,0,12,0,12,0,12,30,36,63,53,98,73,20,31,0,12,93,72,26,30,0,12,23,25,17,27,14,22,0,12,0,12,0,12,23,34
1500000US080310030012,080310030012,"Block Group 2, Census Tract 30.01, Denver County, Colorado",1234,336,582,206,27,32,13,22,28,40,0,12,0,12,0,12,0,12,0,12,186,116,102,73,93,88,43,34,0,12,31,44,17,25,0,12,0,12,0,12,42,36,0,12,0,12,0,12,0,12,652,192,32,37,14,22,29,42,30,43,0,12,0,12,0,12,10,16,117,95,116,77,71,55,15,25,0,12,40,45,28,28,22,25,48,39,25,28,44,40,11,18,0,12,0,12,0,12
1500000US080310030013,080310030013,"Block Group 3, Census Tract 30.01, Denver County, Colorado",902,269,406,134,39,36,21,19,0,12,14,24,0,12,0,12,0,12,15,26,49,63,42,42,38,34,42,40,0,12,44,46,0,12,36,42,0,12,38,44,0,12,14,23,0,12,0,12,14,21,496,157,58,56,49,45,0,12,0,12,0,12,0,12,10,17,0,12,66,71,34,31,28,28,52,40,9,14,50,48,54,53,36,35,10,16,0,12,27,31,0,12,0,12,13,22,0,12
1500000US080310030014,080310030014,"Block Group 4, Census Tract 30.01, Denver County, Colorado",1291,247,613,144,49,50,0,12,0,12,43,46,0,12,0,12,12,21,11,17,14,22,95,68,111,62,0,12,0,12,19,31,101,74,12,19,105,86,27,22,0,12,14,23,0,12,0,12,0,12,678,147,32,36,30,49,0,12,14,21,0,12,0,12,0,12,34,40,75,50,121,102,95,65,0,12,32,36,49,48,9,15,14,23,119,88,0,12,26,21,0,12,0,12,0,12,28,31
1500000US080310030015,080310030015,"Block Group 5, Census Tract 30.01, Denver County, Colorado",1404,362,659,240,52,60,43,67,8,13,68,95,0,12,0,12,0,12,7,12,29,36,73,53,50,77,30,36,108,90,96,83,94,103,0,12,1,2,0,12,0,12,0,12,0,12,0,12,0,12,745,218,61,77,19,31,63,68,0,12,0,12,28,43,0,12,0,12,104,91,65,55,113,100,18,28,58,50,90,81,41,45,0,12,28,32,13,21,18,29,13,20,0,12,0,12,13,21
1500000US080310030021,080310030021,"Block Group 1, Census Tract 30.02, Denver County, Colorado",559,134,282,88,34,30,43,25,4,7,0,12,0,12,0,12,0,12,9,11,10,11,30,35,48,41,17,18,0,12,22,23,31,35,6,10,0,12,7,12,0,12,13,16,0,12,8,12,0,12,277,76,0,12,17,17,0,12,0,12,0,12,0,12,10,16,4,8,31,32,14,15,28,23,45,28,0,12,19,20,37,37,8,12,0,12,8,12,40,23,8,12,0,12,8,13,0,12
1500000US080310030022,080310030022,"Block Group 2, Census Tract 30.02, Denver County, Colorado",839,156,410,113,13,15,0,12,8,12,7,10,0,12,0,12,0,12,0,12,147,78,82,43,41,42,0,12,17,19,16,19,14,18,0,12,7,11,10,15,0,12,0,12,41,38,0,12,7,11,429,94,0,12,7,12,8,12,7,12,0,12,0,12,0,12,5,8,29,25,118,57,6,10,48,48,10,17,33,28,26,21,7,10,0,12,0,12,8,12,0,12,0,12,36,44,81,53
1500000US080310030023,080310030023,"Block Group 3, Census Tract 30.02, Denver County, Colorado",1100,187,588,138,22,20,41,35,7,11,13,15,0,12,0,12,0,12,9,13,117,98,84,53,44,34,118,72,33,26,15,19,35,24,16,17,23,28,0,12,11,13,0,12,0,12,0,12,0,12,512,98,16,17,19,18,6,9,10,15,0,12,0,12,0,12,20,24,68,38,167,67,43,27,13,15,19,22,11,15,46,31,0,12,11,17,0,12,16,19,8,13,9,13,8,12,22,21
1500000US080310030031,080310030031,"Block Group 1, Census Tract 30.03, Denver County, Colorado",1743,275,964,207,56,37,35,24,59,43,6,10,36,51,0,12,28,40,38,55,98,53,91,51,157,93,55,38,27,22,90,48,55,47,68,35,11,13,13,20,27,26,14,21,0,12,0,12,0,12,779,135,37,37,12,18,17,20,26,24,20,31,23,35,31,44,5,9,156,86,123,69,28,27,29,25,93,54,42,44,34,27,4,9,9,13,33,29,13,21,8,14,26,30,10,14,0,12
1500000US080310030032,080310030032,"Block Group 2, Census Tract 30.03, Denver County, Colorado",1643,215,752,174,0,12,0,12,0,12,9,18,474,166,36,29,18,19,80,42,106,61,13,21,0,12,0,12,0,12,0,12,0,12,0,12,16,18,0,12,0,12,0,12,0,12,0,12,0,12,891,149,0,12,0,12,0,12,16,23,550,110,61,46,40,32,41,33,106,55,52,49,9,14,0,12,0,12,0,12,8,14,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310030041,080310030041,"Block Group 1, Census Tract 30.04, Denver County, Colorado",2599,507,1522,350,0,12,38,48,26,39,0,12,327,140,258,135,103,78,105,74,338,207,123,93,51,48,73,67,39,48,2,4,0,12,0,12,0,12,0,12,0,12,25,28,14,23,0,12,0,12,1077,244,63,63,77,65,34,47,0,12,286,93,77,55,25,28,122,109,161,95,85,61,17,25,13,23,18,26,15,25,0,12,0,12,59,55,0,12,11,18,0,12,0,12,14,22,0,12
1500000US080310030042,080310030042,"Block Group 2, Census Tract 30.04, Denver County, Colorado",2078,418,968,254,14,24,44,41,15,22,0,12,20,34,67,79,74,88,97,82,120,93,129,78,122,62,64,57,54,47,0,12,37,57,0,12,87,62,12,19,0,12,0,12,0,12,12,22,0,12,1110,289,89,56,37,42,15,23,0,12,6,9,0,12,0,12,212,185,209,150,147,76,51,48,38,44,47,39,7,14,33,32,92,68,9,16,0,12,55,64,30,36,20,31,13,21,0,12
1500000US080310030043,080310030043,"Block Group 3, Census Tract 30.04, Denver County, Colorado",1513,340,747,191,90,61,54,50,57,48,0,12,5,9,0,12,0,12,0,12,28,44,85,59,57,51,38,41,78,57,97,65,33,38,25,29,40,44,0,12,11,17,7,14,14,23,11,19,17,25,766,218,29,37,21,28,48,37,27,33,23,38,0,12,99,147,0,12,15,23,60,54,96,63,62,58,112,61,0,12,28,32,0,12,56,45,12,20,11,17,13,21,11,20,13,22,30,32
1500000US080310031011,080310031011,"Block Group 1, Census Tract 31.01, Denver County, Colorado",1692,118,889,83,65,27,29,22,47,43,20,17,0,12,5,9,0,12,26,22,195,67,102,41,106,43,45,27,28,22,35,25,33,23,23,18,33,20,41,28,25,33,16,14,10,11,0,12,5,7,803,109,38,26,54,25,8,13,1,2,7,9,0,12,46,61,43,31,108,50,100,42,128,40,52,28,53,35,17,20,42,38,15,13,46,30,6,8,5,9,13,13,18,19,0,12,3,7
1500000US080310031021,080310031021,"Block Group 1, Census Tract 31.02, Denver County, Colorado",1558,199,1021,150,28,28,34,41,0,12,0,12,0,12,41,50,0,12,33,26,176,91,221,87,104,70,60,48,80,62,22,30,60,55,31,24,50,46,27,40,19,17,22,29,13,17,0,12,0,12,537,113,17,20,14,20,9,15,0,12,0,12,0,12,0,12,34,29,91,42,95,42,39,38,79,60,19,24,0,12,51,47,10,16,0,12,14,24,19,23,9,14,6,11,7,11,24,29
1500000US080310031022,080310031022,"Block Group 2, Census Tract 31.02, Denver County, Colorado",1870,212,896,152,9,17,33,30,0,12,24,25,0,12,0,12,0,12,87,63,222,87,182,67,46,37,52,40,48,49,49,51,36,29,17,19,20,22,6,10,21,20,31,29,0,12,13,21,0,12,974,187,10,17,26,29,25,26,0,12,0,12,0,12,0,12,104,63,256,152,179,62,36,28,40,32,45,38,36,38,42,55,14,21,26,28,11,17,37,31,19,23,15,17,27,45,26,32
1500000US080310032011,080310032011,"Block Group 1, Census Tract 32.01, Denver County, Colorado",1372,269,646,151,69,81,0,12,45,41,12,20,0,12,0,12,0,12,10,17,85,63,87,56,87,61,31,36,0,12,60,55,19,31,44,46,43,60,17,27,17,26,20,32,0,12,0,12,0,12,726,173,72,65,34,34,50,65,13,23,39,38,0,12,0,12,18,28,142,83,92,65,62,49,50,48,15,26,12,21,17,26,44,61,28,34,0,12,0,12,20,33,0,12,18,28,0,12
1500000US080310032012,080310032012,"Block Group 2, Census Tract 32.01, Denver County, Colorado",1452,317,792,221,19,29,18,28,0,12,0,12,0,12,0,12,0,12,42,55,204,132,137,99,121,95,58,73,28,44,17,27,46,45,0,12,33,36,14,24,32,30,23,37,0,12,0,12,0,12,660,159,14,22,0,12,0,12,0,12,0,12,0,12,0,12,60,63,263,108,152,97,13,21,50,44,0,12,0,12,25,30,0,12,39,33,0,12,22,34,0,12,22,34,0,12,0,12
1500000US080310032013,080310032013,"Block Group 3, Census Tract 32.01, Denver County, Colorado",1200,295,613,221,0,12,0,12,0,12,0,12,0,12,16,26,0,12,9,15,58,39,109,94,37,43,130,96,79,99,0,12,100,138,32,50,20,32,0,12,0,12,23,36,0,12,0,12,0,12,587,150,0,12,0,12,21,31,0,12,0,12,0,12,10,17,9,15,179,100,128,99,80,49,30,33,29,34,16,26,31,36,10,16,0,12,0,12,23,36,0,12,0,12,21,34,0,12
1500000US080310032014,080310032014,"Block Group 4, Census Tract 32.01, Denver County, Colorado",802,223,558,209,15,27,0,12,17,26,0,12,0,12,0,12,0,12,0,12,153,86,230,152,0,12,32,39,0,12,16,22,38,44,0,12,15,24,0,12,42,48,0,12,0,12,0,12,0,12,244,102,0,12,0,12,0,12,11,19,0,12,0,12,0,12,0,12,88,82,64,50,28,35,0,12,33,36,0,12,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310032015,080310032015,"Block Group 5, Census Tract 32.01, Denver County, Colorado",741,214,429,166,0,12,0,12,0,12,11,19,0,12,12,18,0,12,0,12,0,12,105,78,40,49,15,23,0,12,37,69,0,12,0,12,46,51,28,33,43,47,37,43,19,30,18,29,18,29,312,93,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,36,44,0,12,20,33,15,23,0,12,13,24,106,77,0,12,0,12,0,12,37,41,18,29,35,38,19,29,0,12
1500000US080310032021,080310032021,"Block Group 1, Census Tract 32.02, Denver County, Colorado",1025,194,525,144,10,16,0,12,0,12,9,14,8,17,0,12,0,12,6,8,179,95,77,55,18,19,8,13,64,50,20,22,16,24,4,9,0,12,4,9,10,21,46,38,17,26,12,14,17,22,500,126,0,12,0,12,0,12,0,12,0,12,5,8,0,12,52,46,155,84,111,56,31,33,9,15,7,21,39,44,0,12,0,12,0,12,0,12,18,20,4,9,8,14,39,36,22,23
1500000US080310032022,080310032022,"Block Group 2, Census Tract 32.02, Denver County, Colorado",908,149,440,103,11,17,0,12,20,22,0,12,0,12,0,12,0,12,0,12,57,42,28,27,62,71,0,12,42,36,38,36,27,29,8,12,24,22,23,27,48,37,8,13,9,13,0,12,35,31,468,103,12,19,11,17,11,18,0,12,0,12,0,12,0,12,0,12,54,31,29,26,29,33,16,18,22,24,42,32,0,12,43,40,43,32,24,27,68,52,31,30,8,13,0,12,25,29
1500000US080310032023,080310032023,"Block Group 3, Census Tract 32.02, Denver County, Colorado",1395,213,622,138,7,13,0,12,1,3,14,15,0,12,0,12,0,12,0,12,91,62,116,62,42,37,40,33,62,69,0,12,32,31,29,31,17,19,41,42,25,23,53,64,42,39,0,12,10,15,773,154,0,12,0,12,1,3,7,7,0,12,0,12,0,12,75,61,165,110,133,87,26,29,51,45,32,30,18,20,55,39,0,12,54,60,32,36,14,22,67,68,20,22,23,37,0,12
1500000US080310032031,080310032031,"Block Group 1, Census Tract 32.03, Denver County, Colorado",776,173,398,121,64,81,10,15,25,30,0,12,4,8,0,12,6,12,6,9,8,13,10,15,27,42,34,30,31,26,18,22,18,19,0,12,6,10,0,12,79,35,45,29,7,12,0,12,0,12,378,77,29,29,9,13,33,25,35,33,0,12,0,12,0,12,0,12,13,19,0,12,37,43,50,36,8,13,24,23,28,25,0,12,7,10,26,23,34,24,45,30,0,12,0,12,0,12
1500000US080310032032,080310032032,"Block Group 2, Census Tract 32.03, Denver County, Colorado",1263,226,640,134,50,36,50,29,65,43,15,17,4,7,14,21,7,11,35,35,38,33,7,12,79,52,10,16,71,39,46,34,32,35,9,15,36,27,8,13,39,24,9,13,8,13,0,12,8,13,623,120,23,25,36,40,54,35,21,23,0,12,0,12,0,12,22,33,29,22,57,48,31,28,63,37,65,36,24,17,52,32,19,21,51,27,19,20,11,17,17,19,29,27,0,12,0,12
1500000US080310032033,080310032033,"Block Group 3, Census Tract 32.03, Denver County, Colorado",1131,207,540,123,28,23,34,31,16,17,17,18,0,12,19,34,0,12,8,13,54,50,36,44,39,29,20,21,51,33,36,23,49,31,16,17,32,33,27,23,9,13,31,24,10,16,8,13,0,12,591,118,43,49,9,12,9,14,23,22,11,13,13,23,0,12,15,18,64,56,17,17,21,23,47,30,38,31,35,24,65,31,10,15,28,26,0,12,34,23,61,37,38,46,10,15,0,12
1500000US080310033001,080310033001,"Block Group 1, Census Tract 33, Denver County, Colorado",1069,193,467,112,69,43,17,27,10,15,0,12,0,12,0,12,6,11,35,28,27,23,28,28,101,56,32,29,27,24,24,20,14,17,0,12,21,24,10,15,0,12,19,20,10,15,17,26,0,12,602,141,31,26,29,22,0,12,0,12,0,12,0,12,0,12,33,29,124,76,127,75,55,34,44,32,15,16,30,26,29,24,0,12,0,12,17,27,19,23,29,26,11,18,0,12,9,14
1500000US080310033002,080310033002,"Block Group 2, Census Tract 33, Denver County, Colorado",873,176,466,147,22,25,0,12,7,10,6,10,4,8,0,12,0,12,28,38,64,51,39,41,66,39,57,38,27,30,46,36,49,33,7,11,18,21,0,12,16,19,0,12,10,14,0,12,0,12,407,85,73,57,21,31,19,29,7,11,0,12,0,12,0,12,0,12,43,34,31,25,32,29,32,28,7,11,25,23,8,13,29,25,19,21,30,22,10,15,10,15,0,12,0,12,11,16
1500000US080310033003,080310033003,"Block Group 3, Census Tract 33, Denver County, Colorado",970,308,432,153,10,15,30,25,0,12,0,12,0,12,0,12,0,12,17,26,108,110,7,10,46,55,20,23,19,20,26,23,47,38,18,20,38,34,0,12,0,12,37,26,0,12,9,15,0,12,538,172,51,61,39,39,38,35,27,32,34,50,0,12,0,12,4,6,18,21,34,51,40,37,21,23,27,20,24,23,52,39,14,17,42,36,10,16,23,24,30,27,0,12,0,12,10,15
1500000US080310033004,080310033004,"Block Group 4, Census Tract 33, Denver County, Colorado",593,105,290,62,6,9,26,30,0,12,18,22,0,12,0,12,0,12,0,12,0,12,36,30,47,43,0,12,27,30,74,47,10,16,0,12,0,12,16,20,0,12,10,15,20,20,0,12,0,12,303,72,22,17,9,14,13,16,0,12,0,12,0,12,0,12,5,8,49,56,14,17,28,21,11,16,28,22,7,12,22,20,0,12,26,24,19,22,10,15,21,22,10,15,0,12,9,14
1500000US080310034011,080310034011,"Block Group 1, Census Tract 34.01, Denver County, Colorado",517,123,261,104,18,21,6,9,32,34,10,17,0,12,0,12,0,12,11,17,36,45,0,12,5,10,0,12,19,20,26,29,10,14,0,12,0,12,15,17,45,33,11,18,4,7,13,14,0,12,256,60,0,12,0,12,20,27,0,12,0,12,0,12,0,12,0,12,8,12,0,12,6,10,7,13,87,55,13,20,35,38,0,12,20,22,23,24,0,12,30,24,0,12,7,11,0,12
1500000US080310034012,080310034012,"Block Group 2, Census Tract 34.01, Denver County, Colorado",2167,225,873,125,66,50,12,16,18,19,9,13,0,12,0,12,0,12,10,16,128,69,61,40,92,44,68,41,63,42,62,37,8,13,47,46,86,49,17,20,35,30,14,15,51,32,7,12,19,27,1294,154,50,33,61,33,15,18,7,13,0,12,10,14,0,12,27,23,220,97,131,80,95,58,106,43,39,30,58,35,58,42,27,29,71,46,28,26,76,58,71,34,81,61,16,19,47,33
1500000US080310034021,080310034021,"Block Group 1, Census Tract 34.02, Denver County, Colorado",941,152,501,100,25,22,34,25,27,22,5,9,0,12,0,12,0,12,0,12,7,13,61,48,55,34,62,44,20,22,48,37,16,20,46,38,23,19,14,17,18,20,25,21,7,11,0,12,8,13,440,69,8,13,15,16,20,19,0,12,0,12,0,12,0,12,0,12,22,26,8,12,39,30,70,40,15,17,36,28,100,48,8,12,18,20,0,12,30,24,17,18,0,12,9,13,25,24
1500000US080310034022,080310034022,"Block Group 2, Census Tract 34.02, Denver County, Colorado",2750,355,1443,235,76,42,58,41,159,71,25,26,13,15,10,16,10,16,0,12,179,184,71,39,130,73,162,69,202,68,50,34,73,36,40,31,36,24,74,59,33,24,0,12,27,25,8,12,7,11,1307,206,131,69,55,43,60,40,42,31,22,22,0,12,0,12,9,14,62,67,122,74,115,46,105,57,128,49,94,46,87,48,75,43,55,51,46,33,45,29,34,26,8,12,0,12,12,19
1500000US080310034023,080310034023,"Block Group 3, Census Tract 34.02, Denver County, Colorado",1025,189,451,129,17,19,119,113,13,15,8,12,0,12,0,12,0,12,0,12,0,12,50,36,18,19,60,31,36,26,8,13,21,23,7,12,30,22,0,12,23,21,24,23,0,12,9,14,8,12,574,106,71,42,40,28,9,14,17,18,7,11,0,12,18,27,19,28,52,50,10,14,47,31,65,40,16,13,36,25,16,18,28,24,25,26,25,22,30,28,17,19,9,14,0,12,17,19
1500000US080310035001,080310035001,"Block Group 1, Census Tract 35, Denver County, Colorado",774,291,483,190,53,55,22,33,41,50,33,37,15,25,0,12,8,13,16,24,52,53,25,33,22,35,30,35,47,47,39,37,42,42,11,19,16,26,11,17,0,12,0,12,0,12,0,12,0,12,291,121,10,17,31,29,9,14,0,12,29,33,0,12,0,12,0,12,13,20,21,25,0,12,56,49,28,41,38,30,34,41,0,12,15,23,0,12,0,12,0,12,0,12,7,12,0,12
1500000US080310035002,080310035002,"Block Group 2, Census Tract 35, Denver County, Colorado",1601,405,846,241,68,68,109,83,117,79,53,47,0,12,17,25,29,27,23,36,80,77,26,35,28,31,69,44,39,46,92,63,35,41,0,12,24,26,0,12,9,15,28,25,0,12,0,12,0,12,755,218,24,38,19,30,59,49,78,59,31,24,10,15,20,32,25,40,76,77,30,35,64,44,55,49,140,78,46,46,25,30,9,14,0,12,20,23,10,15,14,23,0,12,0,12,0,12
1500000US080310035003,080310035003,"Block Group 3, Census Tract 35, Denver County, Colorado",1770,449,781,203,12,20,17,20,71,51,0,12,51,45,0,12,31,36,90,74,78,82,9,13,17,20,112,65,51,55,92,60,39,39,0,12,57,52,0,12,10,16,26,28,0,12,18,26,0,12,989,302,153,94,80,46,120,68,16,26,67,47,50,39,31,36,20,34,36,39,7,12,80,50,107,77,33,33,61,43,23,28,0,12,0,12,0,12,24,25,36,41,0,12,33,36,12,20
1500000US080310035004,080310035004,"Block Group 4, Census Tract 35, Denver County, Colorado",884,330,440,203,0,12,49,66,57,49,46,61,15,22,17,29,0,12,0,12,64,68,0,12,16,26,48,39,8,13,29,46,39,42,0,12,17,26,0,12,8,13,8,14,0,12,0,12,19,28,444,187,23,36,28,35,20,32,13,21,0,12,0,12,0,12,25,38,26,42,0,12,52,47,0,12,47,41,77,59,56,58,37,41,11,19,0,12,0,12,29,30,0,12,0,12,0,12
1500000US080310035005,080310035005,"Block Group 5, Census Tract 35, Denver County, Colorado",1658,383,935,246,106,69,120,62,55,44,17,27,14,16,19,29,7,12,19,29,20,23,132,120,28,23,65,39,79,54,60,51,57,63,19,27,66,48,10,15,6,9,9,13,0,12,9,15,18,30,723,188,57,42,67,49,30,30,44,34,0,12,30,36,9,15,19,29,61,47,84,67,60,54,46,36,40,40,16,23,13,14,9,15,18,19,7,12,16,18,10,15,51,75,25,28,11,17
1500000US080310036011,080310036011,"Block Group 1, Census Tract 36.01, Denver County, Colorado",1221,294,617,186,91,65,48,51,32,36,0,12,0,12,0,12,0,12,16,24,50,34,143,100,54,42,35,33,40,34,22,35,59,43,0,12,8,14,0,12,6,11,13,14,0,12,0,12,0,12,604,155,42,37,37,34,40,43,7,12,13,20,0,12,0,12,34,27,66,46,104,63,69,42,44,41,25,30,9,13,26,23,8,14,0,12,16,16,0,12,28,25,36,35,0,12,0,12
1500000US080310036012,080310036012,"Block Group 2, Census Tract 36.01, Denver County, Colorado",637,163,330,82,7,11,0,12,19,29,15,17,0,12,0,12,0,12,0,12,51,54,58,30,67,34,59,39,15,17,4,7,6,10,8,13,0,12,0,12,8,12,0,12,0,12,0,12,13,14,307,106,35,33,50,39,0,12,0,12,0,12,0,12,0,12,0,12,40,39,52,45,37,30,11,16,27,23,6,9,0,12,14,22,8,12,0,12,12,18,0,12,9,14,0,12,6,10
1500000US080310036013,080310036013,"Block Group 3, Census Tract 36.01, Denver County, Colorado",1921,422,1012,229,17,18,0,12,139,84,36,41,6,11,0,12,18,28,38,35,171,93,47,31,203,87,122,60,51,39,45,45,11,16,18,29,29,36,0,12,39,27,7,12,0,12,9,14,6,10,909,265,52,36,115,70,16,24,107,63,34,39,0,12,0,12,5,8,109,80,127,60,44,32,60,56,62,51,30,31,20,25,13,15,33,32,17,22,25,39,23,20,9,15,8,13,0,12
1500000US080310036014,080310036014,"Block Group 4, Census Tract 36.01, Denver County, Colorado",444,236,253,135,0,12,15,22,24,38,22,35,0,12,0,12,0,12,0,12,83,65,21,35,8,13,0,12,24,39,23,38,8,13,25,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,191,132,16,24,0,12,37,43,19,30,0,12,0,12,0,12,0,12,53,44,0,12,0,12,21,33,21,36,0,12,16,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13
1500000US080310036015,080310036015,"Block Group 5, Census Tract 36.01, Denver County, Colorado",552,310,302,184,0,12,44,42,43,50,22,34,26,33,0,12,0,12,0,12,31,38,24,40,60,38,19,25,0,12,1,2,13,15,0,12,1,2,0,12,0,12,0,12,18,26,0,12,0,12,250,131,36,42,12,19,21,25,6,12,0,12,0,12,19,28,0,12,20,21,25,17,44,30,31,46,29,41,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310036021,080310036021,"Block Group 1, Census Tract 36.02, Denver County, Colorado",1275,394,605,180,0,12,44,50,0,12,65,53,64,80,64,58,24,35,34,42,7,12,32,37,33,38,80,70,30,33,32,38,12,19,0,12,11,17,26,38,8,18,32,48,7,12,0,12,0,12,670,281,81,94,24,38,31,49,36,45,49,56,0,12,0,12,40,45,8,13,40,46,116,82,0,12,11,22,10,15,45,51,107,59,37,40,0,12,0,12,0,12,9,13,14,22,12,19
1500000US080310036022,080310036022,"Block Group 2, Census Tract 36.02, Denver County, Colorado",615,292,251,117,7,11,44,38,0,12,17,17,0,12,0,12,0,12,29,33,0,12,17,20,23,35,28,38,67,62,7,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,364,214,29,34,17,22,0,12,35,51,8,12,0,12,0,12,24,36,29,41,48,45,53,53,27,20,42,47,10,16,0,12,0,12,0,12,0,12,9,14,0,12,0,12,24,28,9,14
1500000US080310036023,080310036023,"Block Group 3, Census Tract 36.02, Denver County, Colorado",625,240,313,140,0,12,17,27,17,27,17,26,0,12,0,12,0,12,18,23,52,54,28,24,36,31,0,12,24,36,27,42,24,36,0,12,0,12,17,26,0,12,14,16,0,12,14,22,8,13,312,130,13,19,36,57,0,12,0,12,0,12,0,12,27,40,0,12,21,22,54,41,11,17,34,40,0,12,0,12,16,26,0,12,53,50,8,12,0,12,6,9,0,12,28,44,5,8
1500000US080310036024,080310036024,"Block Group 4, Census Tract 36.02, Denver County, Colorado",739,224,379,128,8,12,44,70,28,35,0,12,0,12,0,12,0,12,10,16,27,42,84,63,51,53,45,48,7,13,13,19,16,19,0,12,7,13,12,17,6,10,0,12,21,25,0,12,0,12,360,130,40,41,6,10,11,18,0,12,0,12,0,12,0,12,9,17,31,46,100,75,41,44,0,12,16,18,10,16,72,80,0,12,0,12,0,12,6,10,8,12,0,12,0,12,10,15
1500000US080310036025,080310036025,"Block Group 5, Census Tract 36.02, Denver County, Colorado",999,273,476,162,0,12,30,45,28,30,51,41,0,12,0,12,0,12,36,42,67,39,7,16,57,56,38,34,28,29,70,40,21,24,0,12,0,12,0,12,24,39,13,12,6,11,0,12,0,12,523,215,20,20,38,54,79,51,36,44,0,12,0,12,0,12,54,54,8,12,9,14,109,82,13,19,34,26,66,57,0,12,0,12,19,21,0,12,0,12,15,20,14,16,9,17,0,12
1500000US080310036031,080310036031,"Block Group 1, Census Tract 36.03, Denver County, Colorado",1071,233,446,113,12,19,7,14,11,17,0,12,0,12,0,12,0,12,3,8,10,18,86,48,0,12,34,35,9,15,11,17,46,48,18,21,73,43,15,25,18,21,10,15,52,55,0,12,31,28,625,183,0,12,48,64,17,26,0,12,0,12,0,12,10,15,0,12,65,45,113,73,0,12,11,19,39,30,9,16,11,17,108,64,37,39,0,12,36,32,23,28,23,25,10,16,65,37
